"Station","Low","Normal","High","Flow_Type","PEARSEDA","PERSEDA_CODE","StationName","Prov","Latitude","Longitude","DrainageArea","Years","From","To","Reg.","OperSched","Operator"
"01AK007",84,151,130,"Normal","Saint John - St. Croix",23,"NACKAWIC STREAM NEAR TEMPERANCE VALE","NB",46.04878,-67.23961,240,52,1967,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AL002",47,214,104,"Normal","Saint John - St. Croix",23,"NASHWAAK RIVER AT DURHAM BRIDGE","NB",46.12592,-66.61131,1450,58,1962,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AL004",115,188,62,"Normal","Saint John - St. Croix",23,"NARROWS MOUNTAIN BROOK NEAR NARROWS MOUNTAIN","NB",46.27717,-67.02139,3.89,47,1972,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AM001",66,175,124,"Normal","Saint John - St. Croix",23,"NORTH BRANCH OROMOCTO RIVER AT TRACY","NB",45.67378,-66.68289,557,57,1962,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AN002",80,177,108,"Normal","Saint John - St. Croix",23,"SALMON RIVER AT CASTAWAY","NB",46.29072,-65.72275,1050,45,1974,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AP002",53,179,133,"Normal","Saint John - St. Croix",23,"CANAAN RIVER AT EAST CANAAN","NB",46.07236,-65.36639,668,75,1925,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AP004",32,187,146,"Normal","Saint John - St. Croix",23,"KENNEBECASIS RIVER AT APOHAQUI","NB",45.70139,-65.60169,1100,59,1961,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AQ001",78,161,126,"Normal","Saint John - St. Croix",23,"LEPREAU RIVER AT LEPREAU","NB",45.16978,-66.46828,239,104,1916,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AQ002",89,149,127,"Normal","Saint John - St. Croix",23,"MAGAGUADAVIC RIVER AT ELMCROFT","NB",45.27333,-66.80667,1420,94,1917,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AR004",112,125,128,"High","Saint John - St. Croix",23,"ST. CROIX RIVER AT VANCEBORO","ME",45.56889,-67.42972,1080,92,1928,2019,TRUE,"Continuous","UNITED STATES GEOLOGICAL SURVEY"
"01AR005",114,129,122,"Normal","Saint John - St. Croix",23,"ST. CROIX RIVER AT BARING","ME",45.13667,-67.31806,3550,45,1975,2019,TRUE,"Continuous","UNITED STATES GEOLOGICAL SURVEY"
"01AR006",63,172,130,"Normal","Saint John - St. Croix",23,"DENNIS STREAM NEAR ST. STEPHEN","NB",45.20903,-67.26215,115,54,1966,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01AR011",42,212,111,"Normal","Saint John - St. Croix",23,"FOREST CITY STREAM BELOW FOREST CITY DAM","ME",45.66417,-67.73356,357,46,1975,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BC001",180,109,76,"Low","Maritime Coastal",24,"RESTIGOUCHE RIVER BELOW KEDGWICK RIVER","NB",47.66708,-67.48308,3160,58,1962,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BD008",152,86,72,"Low","Maritime Coastal",24,"MATAPEDIA (RIVIERE) PRES DE AMQUI","QC",48.49167,-67.45,558,34,1982,2019,FALSE,"Continuous","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC"
"01BE001",126,129,110,"Normal","Maritime Coastal",24,"UPSALQUITCH RIVER AT UPSALQUITCH","NB",47.83247,-66.88708,2270,93,1918,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BG005",162,123,80,"Low","Maritime Coastal",24,"CASCAPEDIA (RIVIERE) EN AVAL DU RUISSEAU BERRY","QC",48.62833,-66.16806,1680,43,1978,2020,FALSE,"Continuous","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC"
"01BG009",182,76,107,"Low","Maritime Coastal",24,"BONAVENTURE (RIVIERE) EN AMONT DU RUISSEAU CREUX","QC",48.18611,-65.55861,1910,39,1982,2020,FALSE,"Continuous","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC"
"01BJ003",145,107,113,"Low","Maritime Coastal",24,"JACQUET RIVER NEAR DURHAM CENTRE","NB",47.89381,-66.02522,510,55,1964,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BJ007",164,109,92,"Low","Maritime Coastal",24,"RESTIGOUCHE RIVER ABOVE RAFTING GROUND BROOK","NB",47.90867,-66.94806,7740,52,1968,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BJ010",141,127,97,"Low","Maritime Coastal",24,"MIDDLE RIVER NEAR BATHURST","NB",47.60839,-65.72181,217,38,1981,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BJ012",172,98,95,"Low","Maritime Coastal",24,"EEL RIVER NEAR DUNDEE","NB",47.98789,-66.49061,43.2,35,1984,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BL002",158,121,86,"Low","Maritime Coastal",24,"RIVIERE CARAQUET AT BURNSVILLE","NB",47.70561,-65.15539,173,50,1969,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BL003",168,111,86,"Low","Maritime Coastal",24,"BIG TRACADIE RIVER AT MURCHY BRIDGE CROSSING","NB",47.43578,-65.10606,383,49,1970,2018,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BO001",79,186,100,"Normal","Maritime Coastal",24,"SOUTHWEST MIRAMICHI RIVER AT BLACKVILLE","NB",46.736,-65.82561,5050,77,1918,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BP001",95,165,105,"Normal","Maritime Coastal",24,"LITTLE SOUTHWEST MIRAMICHI RIVER AT LYTTLETON","NB",46.93597,-65.90739,1340,69,1951,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BQ001",123,130,112,"Normal","Maritime Coastal",24,"NORTHWEST MIRAMICHI RIVER AT TROUT BROOK","NB",47.09475,-65.8365,948,59,1961,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BS001",92,171,102,"Normal","Maritime Coastal",24,"COAL BRANCH RIVER AT BEERSVILLE","NB",46.44394,-65.06494,166,56,1964,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BU002",57,199,109,"Normal","Maritime Coastal",24,"PETITCODIAC RIVER NEAR PETITCODIAC","NB",45.94639,-65.16819,391,59,1961,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01BV006",65,156,144,"Normal","Maritime Coastal",24,"POINT WOLFE RIVER AT FUNDY NATIONAL PARK","NB",45.55856,-65.01597,130,56,1964,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01CA003",155,133,77,"Low","Maritime Coastal",24,"CARRUTHERS BROOK NEAR ST. ANTHONY","PE",46.74411,-64.187,46.8,59,1961,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01CB002",129,145,91,"Normal","Maritime Coastal",24,"DUNK RIVER AT WALL ROAD","PE",46.34586,-63.63333,114,59,1961,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01CB004",211,96,58,"Low","Maritime Coastal",24,"WILMOT RIVER NEAR WILMOT VALLEY","PE",46.39331,-63.65939,45.4,48,1972,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01CC002",191,100,74,"Low","Maritime Coastal",24,"WINTER RIVER NEAR SUFFOLK","PE",46.33206,-63.06547,37.5,53,1967,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01DC005",43,191,131,"Normal","Maritime Coastal",24,"ANNAPOLIS RIVER AT WILMOT","NS",44.94919,-65.02939,546,57,1963,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01DG003",53,211,100,"Normal","Maritime Coastal",24,"BEAVERBANK RIVER NEAR KINSAC","NS",44.85111,-63.66389,96.9,99,1921,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01DL001",47,204,114,"Normal","Maritime Coastal",24,"KELLEY RIVER (MILL CREEK) AT EIGHT MILE FORD","NS",45.58681,-64.45069,63.2,50,1969,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01DP004",76,187,101,"Normal","Maritime Coastal",24,"MIDDLE RIVER OF PICTOU AT ROCKLIN","NS",45.49739,-62.78019,92.2,55,1965,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01DR001",41,218,106,"Normal","Maritime Coastal",24,"SOUTH RIVER AT ST. ANDREWS","NS",45.55972,-61.90364,177,72,1917,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EC001",90,168,107,"Normal","Maritime Coastal",24,"ROSEWAY RIVER AT LOWER OHIO","NS",43.83736,-65.36911,495,105,1915,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01ED005",81,165,119,"Normal","Maritime Coastal",24,"MERSEY RIVER BELOW GEORGE LAKE","NS",44.33314,-65.20508,723,47,1968,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01ED007",64,203,98,"Normal","Maritime Coastal",24,"MERSEY RIVER BELOW MILL FALLS","NS",44.43678,-65.22186,295,52,1968,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EE005",87,181,97,"Normal","Maritime Coastal",24,"MOOSE PIT BROOK AT TUPPER LAKE","NS",44.46183,-65.04778,17.7,39,1981,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EF001",44,200,121,"Normal","Maritime Coastal",24,"LAHAVE RIVER AT WEST NORTHFIELD","NS",44.44744,-64.59119,1250,105,1915,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EJ001",59,211,95,"Normal","Maritime Coastal",24,"SACKVILLE RIVER AT BEDFORD","NS",44.73153,-63.66044,146,51,1916,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EJ004",102,183,80,"Normal","Maritime Coastal",24,"LITTLE SACKVILLE RIVER AT MIDDLE SACKVILLE","NS",44.76447,-63.6875,13.1,40,1980,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01EO001",45,222,98,"Normal","Maritime Coastal",24,"ST. MARYS RIVER AT STILLWATER","NS",45.17439,-61.97992,1350,105,1915,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01FA001",77,175,113,"Normal","Maritime Coastal",24,"RIVER INHABITANTS AT GLENORA","NS",45.72025,-61.28611,193,55,1965,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01FB001",99,141,125,"Normal","Maritime Coastal",24,"NORTHEAST MARGAREE RIVER AT MARGAREE VALLEY","NS",46.36897,-60.97528,368,104,1916,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01FB003",46,188,131,"Normal","Maritime Coastal",24,"SOUTHWEST MARGAREE RIVER NEAR UPPER MARGAREE","NS",46.22311,-61.13692,357,102,1918,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01FC002",141,136,88,"Low","Maritime Coastal",24,"CHETICAMP RIVER ABOVE ROBERT BROOK","NS",46.64158,-60.94611,190,61,1958,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"01FJ002",33,190,142,"Normal","Maritime Coastal",24,"MACASKILLS BROOK NEAR BIRCH GROVE","NS",46.11789,-60.00467,17.2,42,1978,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AB006",123,142,100,"Normal","Great Lakes",19,"KAMINISTIQUIA RIVER AT KAMINISTIQUIA","ON",48.53231,-89.595,6470,94,1926,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AB008",66,254,45,"Normal","Great Lakes",19,"NEEBING RIVER NEAR THUNDER BAY","ON",48.38339,-89.30656,187,67,1953,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AB017",102,212,51,"Normal","Great Lakes",19,"WHITEFISH RIVER AT NOLALU","ON",48.29211,-89.80986,226,40,1980,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AC001",132,168,65,"Normal","Great Lakes",19,"WOLF RIVER AT HIGHWAY NO. 17","ON",48.82169,-88.53461,726,49,1971,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AC002",40,243,82,"Normal","Great Lakes",19,"BLACK STURGEON RIVER AT HIGHWAY NO. 17","ON",48.90422,-88.37686,2980,49,1971,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02AD010",78,234,53,"Normal","Great Lakes",19,"BLACKWATER RIVER AT BEARDMORE","ON",49.59761,-87.96544,652,49,1971,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BA003",88,233,44,"Normal","Great Lakes",19,"LITTLE PIC RIVER NEAR COLDWELL","ON",48.84911,-86.60722,1320,49,1972,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BB003",58,236,71,"Normal","Great Lakes",19,"PIC RIVER NEAR MARATHON","ON",48.77408,-86.29661,4220,51,1970,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BB004",34,174,157,"Normal","Great Lakes",19,"CEDAR CREEK NEAR HEMLO","ON",48.70542,-85.90794,210,37,1984,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BD002",233,67,65,"Low","Great Lakes",19,"MICHIPICOTEN RIVER AT SCOTT FALLS","ON",47.91083,-84.74333,5310,100,1920,2019,TRUE,"Continuous","GREAT LAKES POWER COMPANY LIMITED"
"02BE002",70,152,143,"Normal","Great Lakes",19,"MONTREAL RIVER NEAR MONTREAL RIVER HARBOUR","ON",47.21389,-84.61944,2880,85,1935,2019,TRUE,"Continuous","GREAT LAKES POWER COMPANY LIMITED"
"02BF001",100,166,99,"Normal","Great Lakes",19,"BATCHAWANA RIVER NEAR BATCHAWANA","ON",47.00353,-84.51556,1230,54,1967,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BF002",102,151,112,"Normal","Great Lakes",19,"GOULAIS RIVER NEAR SEARCHMONT","ON",46.86094,-83.97181,1140,54,1967,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02BF004",58,178,129,"Normal","Great Lakes",19,"BIG CARP RIVER NEAR SAULT STE. MARIE","ON",46.51589,-84.46518,51,42,1979,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CA002",76,192,97,"Normal","Great Lakes",19,"ROOT RIVER AT SAULT STE. MARIE","ON",46.56286,-84.28169,109,50,1971,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CB003",42,147,176,"High","Great Lakes",19,"AUBINADONG RIVER ABOVE SESABIC CREEK","ON",46.96842,-83.41686,1450,41,1980,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CC005",135,176,54,"Normal","Great Lakes",19,"LITTLE WHITE RIVER NEAR BELLINGHAM","ON",46.39395,-83.28298,1970,79,1942,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CC010",124,187,54,"Normal","Great Lakes",19,"LITTLE WHITE RIVER BELOW BOLAND RIVER","ON",46.58114,-82.968,1210,41,1980,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CD001",89,238,38,"Normal","Great Lakes",19,"SERPENT RIVER AT HIGHWAY NO. 17","ON",46.21078,-82.51242,1350,55,1966,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CD006",112,192,61,"Normal","Great Lakes",19,"SERPENT RIVER ABOVE QUIRKE LAKE","ON",46.51158,-82.60028,157,53,1967,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CE002",46,267,52,"Normal","Great Lakes",19,"AUX SABLES RIVER AT MASSEY","ON",46.21494,-82.07081,1340,106,1915,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CF007",87,192,86,"Normal","Great Lakes",19,"WHITSON RIVER AT CHELMSFORD","ON",46.58336,-81.19911,277,61,1960,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CF008",64,212,89,"Normal","Great Lakes",19,"WHITSON RIVER AT VAL CARON","ON",46.61017,-81.03297,179,61,1960,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CF010",63,181,121,"Normal","Great Lakes",19,"ONAPING RIVER NEAR LEVACK","ON",46.5995,-81.38197,1650,41,1976,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CF012",123,174,68,"Normal","Great Lakes",19,"JUNCTION CREEK BELOW KELLEY LAKE","ON",46.42731,-81.09844,199,43,1977,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02CF013",92,193,80,"Normal","Great Lakes",19,"MOOSE CREEK AT LEVACK","ON",46.63594,-81.39147,40.6,39,1981,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DB005",87,183,95,"Normal","Great Lakes",19,"WANAPITEI RIVER NEAR WANUP","ON",46.34567,-80.83956,3150,69,1952,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DB007",74,194,97,"Normal","Great Lakes",19,"CONISTON CREEK ABOVE WANAPITEI RIVER","ON",46.47528,-80.82153,59,41,1980,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DC004",52,231,82,"Normal","Great Lakes",19,"STURGEON RIVER NEAR GLEN AFTON","ON",46.63717,-80.26325,3010,63,1941,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DC012",69,217,79,"Normal","Great Lakes",19,"STURGEON RIVER AT UPPER GOOSE FALLS","ON",46.97025,-80.45878,1200,34,1986,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DD010",124,158,83,"Normal","Great Lakes",19,"FRENCH RIVER AT DRY PINE BAY","ON",46.06858,-80.61164,13900,60,1961,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DD013",151,136,78,"Low","Great Lakes",19,"LA VASE RIVER AT NORTH BAY","ON",46.26344,-79.39511,68.6,46,1974,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DD014",138,133,94,"Low","Great Lakes",19,"CHIPPEWA CREEK AT NORTH BAY","ON",46.31178,-79.44836,35.6,46,1974,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02DD015",69,233,63,"Normal","Great Lakes",19,"COMMANDA CREEK NEAR COMMANDA","ON",45.94919,-79.60658,104,47,1974,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EA005",32,186,147,"Normal","Great Lakes",19,"NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS","ON",45.66947,-79.37919,329,106,1915,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EA010",52,199,114,"Normal","Great Lakes",19,"NORTH MAGNETAWAN RIVER ABOVE PICKEREL LAKE","ON",45.70377,-79.30879,155,53,1968,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EA011",70,206,89,"Normal","Great Lakes",19,"MAGNETAWAN RIVER NEAR BRITT","ON",45.77306,-80.48233,2840,48,1973,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB004",66,165,134,"Normal","Great Lakes",19,"NORTH BRANCH MUSKOKA RIVER AT PORT SYDNEY","ON",45.21286,-79.27528,1410,105,1915,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB006",58,205,102,"Normal","Great Lakes",19,"MUSKOKA RIVER BELOW BALA","ON",45.0225,-79.67833,4770,82,1937,2018,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB011",63,184,118,"Normal","Great Lakes",19,"MOON RIVER AT HIGHWAY NO. 400","ON",45.06506,-79.79014,4790,55,1965,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB012",46,226,93,"Normal","Great Lakes",19,"MUSQUASH RIVER AT HIGHWAY NO. 400","ON",45.02253,-79.77681,NA,55,1965,2019,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB013",56,193,116,"Normal","Great Lakes",19,"BIG EAST RIVER NEAR HUNTSVILLE","ON",45.39272,-79.15994,610,48,1973,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EB014",49,203,113,"Normal","Great Lakes",19,"OXTONGUE RIVER NEAR DWIGHT","ON",45.31197,-78.98939,605,40,1981,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EC002",83,176,106,"Normal","Great Lakes",19,"BLACK RIVER NEAR WASHAGO","ON",44.71367,-79.28161,1510,106,1915,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EC003",93,174,98,"Normal","Great Lakes",19,"SEVERN RIVER AT SWIFT RAPIDS","ON",44.85694,-79.54167,5850,66,1953,2018,TRUE,"Continuous","ORILLIA LIGHT AND POWER"
"02EC009",18,208,139,"Normal","Great Lakes",19,"HOLLAND RIVER EAST BRANCH AT HOLLAND LANDING","ON",44.09492,-79.48956,176,56,1965,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02EC010",24,183,158,"Normal","Great Lakes",19,"SCHOMBERG RIVER NEAR SCHOMBERG","ON",44.01214,-79.68564,51.3,51,1966,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02ED003",31,187,147,"Normal","Great Lakes",19,"NOTTAWASAGA RIVER NEAR BAXTER","ON",44.24981,-79.82142,1230,73,1947,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02ED007",48,223,94,"Normal","Great Lakes",19,"COLDWATER RIVER AT COLDWATER","ON",44.70719,-79.64375,168,55,1965,2019,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FA001",80,158,127,"Normal","Great Lakes",19,"SAUBLE RIVER AT SAUBLE FALLS","ON",44.67753,-81.25606,913,64,1957,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FA002",92,117,156,"High","Great Lakes",19,"STOKES RIVER NEAR FERNDALE","ON",45.03697,-81.33636,50.5,45,1976,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FB007",108,160,97,"Normal","Great Lakes",19,"SYDENHAM RIVER NEAR OWEN SOUND","ON",44.52225,-80.93019,183,88,1915,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FB009",78,189,98,"Normal","Great Lakes",19,"BEAVER RIVER NEAR CLARKSBURG","ON",44.51986,-80.46778,587,64,1957,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FB010",94,175,96,"Normal","Great Lakes",19,"BIGHEAD RIVER NEAR MEAFORD","ON",44.57017,-80.6485,298,64,1957,2020,FALSE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
"02FC001",37,191,137,"Normal","Great Lakes",19,"SAUGEEN RIVER NEAR PORT ELGIN","ON",44.45647,-81.32644,3950,107,1914,2020,TRUE,"Continuous","WATER SURVEY OF CANADA (DOE) (CANADA)"
